obj_id,oid,link_bibcode,ra,dec,coo_bibcode,parallax,parallax_err,parallax_bibcode,pmra,pmdec,pm_err,pm_bibcode,radvel,radvel_err,rvz_bibcode,ids,EDR3 id,DR2 id,TIC
Cl* NGC 188 DGV 1250,304199,2020A&A...640A...1C,13.76772752615,85.30859417455,2020yCat.1350....0G,0.5628,0.03280000016093254,2020yCat.1350....0G,-2.237,-0.796,3.0,2020yCat.1350....0G,-43.13,,2008AJ....135.2264G,Gaia EDR3 573963284657915776|TIC 461620669|2MASS J00550422+8518308|Cl* NGC  188    DGV    1250|Cl* NGC  188    PKM    6125|Cl* NGC  188    SMV   11166|Gaia DR2 573963284657915776,573963284657915776,573963284657915776,461620669
Cl* NGC 188 PKM 6117,4927096,2020A&A...640A...1C,14.01629831179,85.33202695353,2020yCat.1350....0G,0.502,0.09019999951124191,2020yCat.1350....0G,-2.396,-0.976,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573963383441146240|TIC 461620678|Cl* NGC  188    PKM    6117|Cl* NGC  188    SMV   11391|2MASS J00560410+8519552|Gaia DR2 573963383441146240,573963383441146240,573963383441146240,461620678
Cl* NGC 188 PKM 6110,4926926,2020A&A...640A...1C,13.76845253789,85.34990309978,2020yCat.1350....0G,0.5022,0.045499999076128006,2020yCat.1350....0G,-2.429,-0.885,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573963452159362048|TIC 461620689|Cl* NGC  188    PKM    6110|Cl* NGC  188    SMV   11140|2MASS J00550446+8520596|Gaia DR2 573963452159362048,573963452159362048,573963452159362048,461620689
Cl* NGC 188 SMV 10590,303168,2020A&A...640A...1C,13.34285028982,85.34084465743,2020yCat.1350....0G,0.5301,0.024399999529123306,2020yCat.1350....0G,-2.381,-0.959,3.0,2020yCat.1350....0G,-41.19,,2008AJ....135.2264G,Gaia EDR3 573963559535820800|TIC 461620684|Cl* NGC  188    SMV   10590|2MASS J00532227+8520269|Cl* NGC  188    DGV    1268|Cl* NGC  188    PKM    5601|SBC9 3169|Gaia DR2 573963559535820800,573963559535820800,573963559535820800,461620684
2MASS J00533572+8520583,303167,2020A&A...640A...1C,13.399020308040003,85.34956338353,2020yCat.1350....0G,0.5402,0.009600000455975533,2020yCat.1350....0G,-2.35,-1.115,3.0,2020yCat.1350....0G,-42.7246,0.09030000120401382,2019A&A...623A..80C,Gaia EDR3 573963593895558912|TIC 461620688|2MASS J00533572+8520583|Cl* NGC  188    DGV    1267|Cl* NGC  188    PKM    5597|Cl* NGC  188    UMK     212|Cl* NGC  188    SMV   10671|Gaia DR2 573963593895558912,573963593895558912,573963593895558912,461620688
V* V784 Cep,4926446,2020A&A...640A...1C,13.036787707430001,85.3183244301,2020yCat.1350....0G,0.5236,0.07370000332593918,2020yCat.1350....0G,-2.292,-0.863,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573963795756697984|TIC 461618807|Cl* NGC  188    PKM    5619|Cl* NGC  188    SMV   10134|Cl* NGC  188    FTS     468|2MASS J00520876+8519058|Cl* NGC  188     KS V28|V* V784 Cep|Gaia DR2 573963795756697984,573963795756697984,573963795756697984,461618807
NGC 188 3091,304138,2020A&A...640A...1C,13.07718207184,85.30850583691,2020yCat.1350....0G,0.5535,0.040300000458955765,2020yCat.1350....0G,-2.429,-0.838,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573963800053852288|TIC 461618803|2MASS J00521855+8518306|Cl* NGC  188    PKM    5624|Cl* NGC  188    SMV   10204|NGC   188  3091|Cl* NGC  188    FTS     351|Gaia DR2 573963800053852288,573963800053852288,573963800053852288,461618803
NGC 188 3093,303169,2020A&A...640A...1C,13.10612159869,85.32430923488,2020yCat.1350....0G,0.5484,0.018200000748038292,2020yCat.1350....0G,-2.223,-1.044,3.0,2020yCat.1350....0G,-42.85,,2008AJ....135.2264G,Gaia EDR3 573963903133059584|TIC 461618817|Cl* NGC  188    SMV   10244|2MASS J00522551+8519275|Cl* NGC  188    DGV    1281|Cl* NGC  188    PKM    5612|Cl* NGC  188    UMK     204|NGC   188  3093|Cl* NGC  188    FTS      93|Gaia DR2 573963903133059584,573963903133059584,573963903133059584,461618817
Cl* NGC 188 SMV 10157,304134,2020A&A...640A...1C,13.05864308078,85.34373500332,2020yCat.1350....0G,0.4979,0.018799999728798866,2020yCat.1350....0G,-2.335,-1.007,3.0,2020yCat.1350....0G,-47.7,,2011AJ....142...59J,Gaia EDR3 573963937492790144|TIC 461618838|Cl* NGC  188    SMV   10157|2MASS J00521406+8520374|Cl* NGC  188    DGV    1283|Cl* NGC  188    PKM    5599|SBC9 3168|Gaia DR2 573963937492790144,573963937492790144,573963937492790144,461618838
NGC 188 3095,304135,2020A&A...640A...1C,12.925887001810002,85.33736775359,2020yCat.1350....0G,0.5239,0.03180000185966492,2020yCat.1350....0G,-2.398,-1.044,3.0,2020yCat.1350....0G,-41.4,,2008AJ....135.2264G,Gaia EDR3 573963971852529920|TIC 461618832|2MASS J00514224+8520145|Cl* NGC  188    PKM    5603|Cl* NGC  188    SMV    9938|NGC   188  3095|Gaia DR2 573963971852529920,573963971852529920,573963971852529920,461618832
Cl* NGC 188 DGV 1405,303205,2020A&A...640A...1C,12.91785613162,85.35773965631,2020yCat.1350....0G,0.522,0.019700000062584877,2020yCat.1350....0G,-2.375,-0.98,3.0,2020yCat.1350....0G,-42.94,,2008AJ....135.2264G,Gaia EDR3 573964006212259072|TIC 461618850|2MASS J00514028+8521278|Cl* NGC  188    DGV    1405|Cl* NGC  188    PKM    5591|Cl* NGC  188    SMV    9917|Gaia DR2 573964006212259072,573964006212259072,573964006212259072,461618850
NGC 188 3097,304069,2020A&A...640A...1C,12.751205046990002,85.32644764036,2020yCat.1350....0G,0.4904,0.03139999881386757,2020yCat.1350....0G,-2.263,-0.974,3.0,2020yCat.1350....0G,-43.16,,2008AJ....135.2264G,Gaia EDR3 573964040572010496|TIC 461618819|2MASS J00510030+8519352|Cl* NGC  188    DGV    1365|Cl* NGC  188    PKM    5284|Cl* NGC  188    SMV    9640|NGC   188  3097|Cl* NGC  188    FTS     288|Gaia DR2 573964040572010496,573964040572010496,573964040572010496,461618819
NGC 188 3098,303189,2020A&A...640A...1C,12.672462634249998,85.32389835716,2020yCat.1350....0G,0.5161,0.02319999970495701,2020yCat.1350....0G,-2.307,-1.059,3.0,2020yCat.1350....0G,-41.3,,2008AJ....135.2264G,Gaia EDR3 573964040572011008|TIC 461618816|2MASS J00504140+8519259|Cl* NGC  188    DGV    1366|Cl* NGC  188    PKM    5287|Cl* NGC  188    SMV    9499|NGC   188  3098|Cl* NGC  188    FTS     197|Gaia DR2 573964040572011008,573964040572011008,573964040572011008,461618816
Cl* NGC 188 PKM 5273,4926153,2020A&A...640A...1C,12.643031383190001,85.33646153764,2020yCat.1350....0G,0.427,0.05490000173449516,2020yCat.1350....0G,-2.554,-1.113,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964074931744384|TIC 461618831|Cl* NGC  188    PKM    5273|Cl* NGC  188    SMV    9445|2MASS J00503422+8520112|Gaia DR2 573964074931744384,573964074931744384,573964074931744384,461618831
NGC 188 3106,303203,2020A&A...640A...1C,12.445198351609998,85.34210998653,2020yCat.1350....0G,0.5192,0.01590000092983246,2020yCat.1350....0G,-2.43,-1.112,3.0,2020yCat.1350....0G,-40.88,,2008AJ....135.2264G,Gaia EDR3 573964109291478400|TIC 461618834|2MASS J00494687+8520315|Cl* NGC  188    DGV    1398|Cl* NGC  188    PKM    5269|Cl* NGC  188    UMK     179|Cl* NGC  188    SMV    9102|NGC   188  3106|Gaia DR2 573964109291478400,573964109291478400,573964109291478400,461618834
NGC 188 3107,304065,2020A&A...640A...1C,12.486718199359998,85.34746809942,2020yCat.1350....0G,0.5519,0.02419999986886978,2020yCat.1350....0G,-2.288,-0.83,3.0,2020yCat.1350....0G,-43.12,,2008AJ....135.2264G,Gaia EDR3 573964143651214720|TIC 461618839|2MASS J00495681+8520508|Cl* NGC  188    DGV    1399|Cl* NGC  188    PKM    5264|Cl* NGC  188    SMV    9169|NGC   188  3107|Gaia DR2 573964143651214720,573964143651214720,573964143651214720,461618839
NGC 188 3110,303204,2020A&A...640A...1C,12.749801509209998,85.35270386312,2020yCat.1350....0G,0.5266,0.018400000408291817,2020yCat.1350....0G,-2.355,-0.951,3.0,2020yCat.1350....0G,-41.2,,2008AJ....135.2264G,Gaia EDR3 573964178010952448|TIC 461618843|Cl* NGC  188    SMV    9627|2MASS J00505995+8521096|Cl* NGC  188    DGV    1403|Cl* NGC  188    PKM    5260|NGC   188  3110|Gaia DR2 573964178010952448,573964178010952448,573964178010952448,461618843
Cl* NGC 188 PKM 5253,4925998,2020A&A...640A...1C,12.43679304435,85.3652235691,2020yCat.1350....0G,0.5485,0.03790000081062317,2020yCat.1350....0G,-2.516,-1.063,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964246730422400|TIC 461618855|Cl* NGC  188    PKM    5253|Cl* NGC  188    SMV    9080|2MASS J00494477+8521547|Gaia DR2 573964246730422400,573964246730422400,573964246730422400,461618855
V* V780 Cep,303293,2020A&A...640A...1C,12.511704491320002,85.35638238566,2020yCat.1350....0G,0.5168,0.02250000089406967,2020yCat.1350....0G,-2.343,-0.881,3.0,2020yCat.1350....0G,-34.66,,2008AJ....135.2264G,Gaia EDR3 573964246730425856|TIC 461618849|2MASS J00500282+8521229|Cl* NGC  188    DGV    1335|Cl* NGC  188    PKM    5258|Cl* NGC  188    SMV    9208|Cl* NGC  188     KX V21|GEN# +2.01883108|NGC   188  3108|UBV M  30045|[BVM98] NGC 188 21|[G2005] 17|Cl* NGC  188     KS V21|XMMU J005000.2+852124|V* V780 Cep|Gaia DR2 573964246730425856,573964246730425856,573964246730425856,461618849
Cl* NGC 188 PKM 5252,4926095,2020A&A...640A...1C,12.57759266232,85.36623144017,2020yCat.1350....0G,0.4676,0.05990000069141388,2020yCat.1350....0G,-2.166,-1.056,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964276793078144|TIC 461618856|Cl* NGC  188    PKM    5252|Cl* NGC  188    SMV    9326|2MASS J00501862+8521583|Gaia DR2 573964276793078144,573964276793078144,573964276793078144,461618856
Cl* NGC 188 PKM 5249,4926068,2020A&A...640A...1C,12.536187372019999,85.37020080923,2020yCat.1350....0G,0.4864,0.0737999975681305,2020yCat.1350....0G,-2.21,-1.167,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964281090159360|TIC 461618861|Cl* NGC  188    PKM    5249|Cl* NGC  188    SMV    9249|2MASS J00500856+8522125|Gaia DR2 573964281090159360,573964281090159360,573964281090159360,461618861
Cl* NGC 188 DGV 1284,303170,2020A&A...640A...1C,13.169133469539998,85.35632220618,2020yCat.1350....0G,0.5199,0.01769999973475933,2020yCat.1350....0G,-2.339,-0.904,3.0,2020yCat.1350....0G,-43.39,,2008AJ....135.2264G,Gaia EDR3 573964345512334336|TIC 461618848|2MASS J00524060+8521227|Cl* NGC  188    DGV    1284|Cl* NGC  188    PKM    5592|Cl* NGC  188    UMK     207|Cl* NGC  188    SMV   10320|Gaia DR2 573964345512334336,573964345512334336,573964345512334336,461618848
Cl* NGC 188 PKM 5567,4926588,2020A&A...640A...1C,13.25961569591,85.38716887597,2020yCat.1350....0G,0.5241,0.04050000011920929,2020yCat.1350....0G,-2.432,-0.736,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964487248753024|TIC 461618876|Cl* NGC  188    PKM    5567|Cl* NGC  188    SMV   10446|2MASS J00530228+8523138|Gaia DR2 573964487248753024,573964487248753024,573964487248753024,461618876
Cl* NGC 188 PKM 5570,4926453,2020A&A...640A...1C,13.059826213309998,85.38659097626,2020yCat.1350....0G,0.4535,0.08110000193119049,2020yCat.1350....0G,-2.426,-0.974,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964517311281024|TIC 461618874|Cl* NGC  188    PKM    5570|Cl* NGC  188    SMV   10144|2MASS J00521439+8523117|Gaia DR2 573964517311281024,573964517311281024,573964517311281024,461618874
Cl* NGC 188 DGV 1286,303171,2020A&A...640A...1C,13.00687716261,85.38875389715,2020yCat.1350....0G,0.5346,0.017799999564886093,2020yCat.1350....0G,-2.438,-0.989,3.0,2020yCat.1350....0G,-41.9,,2011AJ....142...59J,Gaia EDR3 573964521608323200|TIC 461618877|2MASS J00520165+8523195|Cl* NGC  188    DGV    1286|Cl* NGC  188    PKM    5564|Cl* NGC  188    SMV   10046|Gaia DR2 573964521608323200,573964521608323200,573964521608323200,461618877
Cl* NGC 188 DGV 1287,303172,2020A&A...640A...1C,13.148144590430002,85.39046461606,2020yCat.1350....0G,0.5252,0.020800000056624413,2020yCat.1350....0G,-2.297,-0.989,3.0,2020yCat.1350....0G,-42.09,,2008AJ....135.2264G,Gaia EDR3 573964555968228608|TIC 461618878|2MASS J00523555+8523256|Cl* NGC  188    DGV    1287|Cl* NGC  188    PKM    5562|Cl* NGC  188    SMV   10282|Gaia DR2 573964555968228608,573964555968228608,573964555968228608,461618878
Cl* NGC 188 DGV 1513,303240,2020A&A...640A...1C,12.532405069100001,85.39497919258,2020yCat.1350....0G,0.543,0.02319999970495701,2020yCat.1350....0G,-2.3,-0.927,3.0,2020yCat.1350....0G,-42.61,,2008AJ....135.2264G,Gaia EDR3 573964693407009664|TIC 461618883|2MASS J00500772+8523419|Cl* NGC  188    DGV    1513|Cl* NGC  188    PKM    5227|Cl* NGC  188    SMV    9236|Gaia DR2 573964693407009664,573964693407009664,573964693407009664,461618883
Cl* NGC 188 PKM 5222,4926298,2020A&A...640A...1C,12.850928139940002,85.40119365923,2020yCat.1350....0G,0.4822,0.046799998730421066,2020yCat.1350....0G,-2.3,-0.992,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964723469724928|TIC 461618891|Cl* NGC  188    PKM    5222|Cl* NGC  188    SMV    9791|2MASS J00512429+8524043|Gaia DR2 573964723469724928,573964723469724928,573964723469724928,461618891
V* V782 Cep,303243,2020A&A...640A...1C,12.812550842609998,85.41421719403,2020yCat.1350....0G,0.5476,0.02449999935925007,2020yCat.1350....0G,-2.244,-0.596,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964762126481408|TIC 461618903|2MASS J00511503+8524511|Cl* NGC  188    DGV    1526|Cl* NGC  188    PKM    5209|Cl* NGC  188    XZD       2|Cl* NGC  188    SMV    9722|Cl* NGC  188     KS V13|V* V782 Cep|Gaia DR2 573964762126481408,573964762126481408,573964762126481408,461618903
Cl* NGC 188 PKM 5213,4926190,2020A&A...640A...1C,12.703048806369997,85.40963346145,2020yCat.1350....0G,0.4263,0.04749999940395355,2020yCat.1350....0G,-2.293,-0.922,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573964796486220928|TIC 461618899|Cl* NGC  188    PKM    5213|Cl* NGC  188    SMV    9528|2MASS J00504873+8524346|Gaia DR2 573964796486220928,573964796486220928,573964796486220928,461618899
Cl* NGC 188 PKM 6097,4926821,2020A&A...640A...1C,13.60025140139,85.37145767733,2020yCat.1350....0G,0.5517,0.05950000137090683,2020yCat.1350....0G,-2.233,-0.833,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573965135786563328|TIC 461620707|Cl* NGC  188    PKM    6097|Cl* NGC  188    SMV   10934|2MASS J00542415+8522171|Gaia DR2 573965135786563328,573965135786563328,573965135786563328,461620707
Cl* NGC 188 PKM 6093,4926802,2020A&A...640A...1C,13.57633050233,85.37740610062,2020yCat.1350....0G,0.5502,0.06780000030994415,2020yCat.1350....0G,-2.212,-0.933,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573965140083783040|TIC 461620711|Cl* NGC  188    PKM    6093|Cl* NGC  188    SMV   10895|2MASS J00541836+8522385|Gaia DR2 573965140083783040,573965140083783040,573965140083783040,461620711
Cl* NGC 188 PKM 6076,4926880,2020A&A...640A...1C,13.7165314269,85.40352056205,2020yCat.1350....0G,0.492,0.04320000112056732,2020yCat.1350....0G,-2.142,-0.842,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573965277522734080|TIC 461620727|Cl* NGC  188    PKM    6076|Cl* NGC  188    SMV   11056|2MASS J00545186+8524125|Gaia DR2 573965277522734080,573965277522734080,573965277522734080,461620727
Cl* NGC 188 SMV 11353,303173,2020A&A...640A...1C,13.985396153930001,85.411248362,2020yCat.1350....0G,0.5069,0.027799999341368675,2020yCat.1350....0G,-2.312,-0.834,3.0,2020yCat.1350....0G,-42.57,,2008AJ....135.2264G,Gaia EDR3 573965483681163904|TIC 461620731|Cl* NGC  188    SMV   11353|2MASS J00555643+8524404|Cl* NGC  188    DGV    1294|Cl* NGC  188    PKM    6072|Gaia DR2 573965483681163904,573965483681163904,573965483681163904,461620731
Cl* NGC 188 SMV 11410,304192,2020A&A...640A...1C,14.082463900379999,85.42693100428,2020yCat.1350....0G,0.5113,0.019700000062584877,2020yCat.1350....0G,-2.346,-0.894,3.0,2020yCat.1350....0G,-41.73,,2008AJ....135.2264G,Gaia EDR3 573965621120116608|TIC 461620742|Cl* NGC  188    SMV   11410|2MASS J00561982+8525369|Cl* NGC  188    DGV    1320|Cl* NGC  188    PKM    6064|Gaia DR2 573965621120116608,573965621120116608,573965621120116608,461620742
Cl* NGC 188 DGV 1322,303175,2020A&A...640A...1C,13.786705410999998,85.42519791428,2020yCat.1350....0G,0.5065,0.017100000753998756,2020yCat.1350....0G,-2.281,-0.906,3.0,2020yCat.1350....0G,-42.89,,2008AJ....135.2264G,Gaia EDR3 573965689839593088|TIC 461620740|2MASS J00550883+8525306|Cl* NGC  188    DGV    1322|Cl* NGC  188    PKM    6067|Cl* NGC  188    SMV   11108|Gaia DR2 573965689839593088,573965689839593088,573965689839593088,461620740
Cl* NGC 188 PKM 1930,4926929,2020A&A...640A...1C,13.81782973448,85.46152413958,2020yCat.1350....0G,0.4552,0.032499998807907104,2020yCat.1350....0G,-2.33,-0.936,3.0,2020yCat.1350....0G,-41.84,,2008AJ....135.2264G,Gaia EDR3 573965930357758976|TIC 461620760|Cl* NGC  188    PKM    1930|Cl* NGC  188    SMV   11146|2MASS J00551627+8527413|Gaia DR2 573965930357758976,573965930357758976,573965930357758976,461620760
Cl* NGC 188 SMV 10324,304180,2020A&A...640A...1C,13.18494237826,85.40366485511,2020yCat.1350....0G,0.4945,0.02250000089406967,2020yCat.1350....0G,-2.378,-0.834,3.0,2020yCat.1350....0G,-42.14,,2008AJ....135.2264G,Gaia EDR3 573966033436977664|TIC 461618892|Cl* NGC  188    SMV   10324|2MASS J00524436+8524132|Cl* NGC  188    DGV    1288|Cl* NGC  188    PKM    5852|Gaia DR2 573966033436977664,573966033436977664,573966033436977664,461618892
Cl* NGC 188 SMV 10355,303177,2020A&A...640A...1C,13.21193847515,85.43692306836,2020yCat.1350....0G,0.4992,0.016100000590085983,2020yCat.1350....0G,-2.394,-0.945,3.0,2020yCat.1350....0G,-42.35,,2008AJ....135.2264G,Gaia EDR3 573966205235666816|TIC 461618922|Cl* NGC  188    SMV   10355|2MASS J00525086+8526129|Cl* NGC  188    DGV    1329|Cl* NGC  188    PKM    5530|Gaia DR2 573966205235666816,573966205235666816,573966205235666816,461618922
Cl* NGC 188 PKM 5532,4926596,2020A&A...640A...1C,13.2821590012,85.43437519171,2020yCat.1350....0G,0.5302,0.03539999946951866,2020yCat.1350....0G,-2.22,-0.928,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573966205235667200|TIC 461618919|Cl* NGC  188    PKM    5532|Cl* NGC  188    SMV   10462|2MASS J00530776+8526039|Gaia DR2 573966205235667200,573966205235667200,573966205235667200,461618919
Cl* NGC 188 DGV 1523,304128,2020A&A...640A...1C,12.92130550073,85.43706566292,2020yCat.1350....0G,0.5435,0.023900000378489494,2020yCat.1350....0G,-2.386,-1.124,3.0,2020yCat.1350....0G,-38.86,,2008AJ....135.2264G,Gaia EDR3 573966273954961152|TIC 461618923|2MASS J00514107+8526134|Cl* NGC  188    DGV    1523|Cl* NGC  188    PKM    5531|Cl* NGC  188    SMV    9893|Gaia DR2 573966273954961152,573966273954961152,573966273954961152,461618923
Cl* NGC 188 PKM 1633,4926326,2020A&A...640A...1C,12.915005052349997,85.48961498445,2020yCat.1350....0G,0.5498,0.029600000008940697,2020yCat.1350....0G,-2.374,-0.949,3.0,2020yCat.1350....0G,-41.45,,2008AJ....135.2264G,Gaia EDR3 573966892430430464|TIC 461618952|Cl* NGC  188    PKM    1633|Cl* NGC  188    SMV    9867|2MASS J00513957+8529226|Gaia DR2 573966892430430464,573966892430430464,573966892430430464,461618952
Cl* NGC 188 PKM 1635,4926483,2020A&A...640A...1C,13.12470048405,85.48253764271,2020yCat.1350....0G,0.5753,0.061799999326467514,2020yCat.1350....0G,-2.294,-0.785,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573966926790169472|TIC 461618950|Cl* NGC  188    PKM    1635|Cl* NGC  188    SMV   10205|2MASS J00522986+8528571|Gaia DR2 573966926790169472,573966926790169472,573966926790169472,461618950
Cl* NGC 188 SMV 9894,303634,2020A&A...640A...1C,12.936906236049998,85.50202730449,2020yCat.1350....0G,0.5326,0.020899999886751175,2020yCat.1350....0G,-2.283,-0.965,3.0,2020yCat.1350....0G,-42.56,,2008AJ....135.2264G,Gaia EDR3 573966995509645056|TIC 461618956|Cl* NGC  188    SMV    9894|2MASS J00514481+8530073|Cl* NGC  188    DGV    1801|Cl* NGC  188    PKM    1622|Gaia DR2 573966995509645056,573966995509645056,573966995509645056,461618956
Cl* NGC 188 PKM 4888,4925807,2020A&A...640A...1C,12.18821221091,85.35232041488,2020yCat.1350....0G,0.5182,0.07760000228881836,2020yCat.1350....0G,-2.345,-0.897,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573967059931864448|TIC 461618844|Cl* NGC  188    PKM    4888|Cl* NGC  188    SMV    8621|2MASS J00484522+8521082|Gaia DR2 573967059931864448,573967059931864448,573967059931864448,461618844
NGC 188 3104,304066,2020A&A...640A...1C,12.31309069031,85.34783328818,2020yCat.1350....0G,0.5126,0.0348999984562397,2020yCat.1350....0G,-2.213,-0.925,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573967064228974208|TIC 461618840|2MASS J00491519+8520521|Cl* NGC  188    DGV    1400|Cl* NGC  188    PKM    5265|Cl* NGC  188    SMV    8875|NGC   188  3104|Gaia DR2 573967064228974208,573967064228974208,573967064228974208,461618840
NGC 188 3105,304067,2020A&A...640A...1C,12.34085019065,85.34266955413,2020yCat.1350....0G,0.4766,0.020099999383091927,2020yCat.1350....0G,-2.386,-0.895,3.0,2020yCat.1350....0G,-42.77,,2008AJ....135.2264G,Gaia EDR3 573967064228977280|TIC 461618836|2MASS J00492179+8520335|Cl* NGC  188    DGV    1397|Cl* NGC  188    PKM    5268|Cl* NGC  188    SMV    8925|NGC   188  3105|SBC9 3155|Gaia DR2 573967064228977280,573967064228977280,573967064228977280,461618836
NGC 188 3112,303207,2020A&A...640A...1C,12.148655403570002,85.35520413168,2020yCat.1350....0G,0.5339,0.01850000023841858,2020yCat.1350....0G,-2.465,-0.96,3.0,2020yCat.1350....0G,-42.34,,2008AJ....135.2264G,Gaia EDR3 573967132948447232|TIC 461618847|2MASS J00483567+8521186|Cl* NGC  188    DGV    1409|Cl* NGC  188    PKM    4886|Cl* NGC  188    SMV    8540|NGC   188  3112|Gaia DR2 573967132948447232,573967132948447232,573967132948447232,461618847
